timestamp,market_id,p,anomaly_score,base_score,ml_score,deep_score,hybrid_score,explanation
2026-01-18T05:35:13+00:00,517311,0.892,0.915478221894037,0.8122263484324245,1.0,0.9999054603977839,1.0,price=1.00 | liq=0.25 | corr=1.00 | cusum=1.00 | ml=1.00 | deep=1.00 | hybrid=1.00
2026-01-18T06:15:14+00:00,517311,0.901,0.9155026760090156,0.8122281691303196,1.0,0.999999999601487,1.0,price=1.00 | liq=0.25 | corr=1.00 | cusum=1.00 | ml=1.00 | deep=1.00 | hybrid=1.00
2026-01-18T06:20:25+00:00,517311,0.928,0.9155026761086729,0.8122281691303842,1.0,1.0,1.0,price=1.00 | liq=0.25 | corr=1.00 | cusum=1.00 | ml=1.00 | deep=1.00 | hybrid=1.00
2026-01-18T06:30:17+00:00,517311,0.917,0.9032398490730548,0.8122281691303842,1.0,0.9509486918575274,1.0,price=1.00 | liq=0.25 | corr=1.00 | cusum=1.00 | ml=1.00 | deep=0.95 | hybrid=1.00
2026-01-12T16:10:12+00:00,517313,0.0665,0.9152976489733347,0.8118380495940503,1.0,0.9998821066240482,1.0,price=1.00 | liq=0.25 | corr=1.00 | cusum=1.00 | ml=1.00 | deep=1.00 | hybrid=1.00
2026-01-14T09:20:31+00:00,517313,0.0565,0.9137928760671084,0.8118523461737583,1.0,0.993837281155668,1.0,price=1.00 | liq=0.25 | corr=1.00 | cusum=1.00 | ml=1.00 | deep=0.99 | hybrid=1.00
2026-01-14T09:25:14+00:00,517313,0.0575,0.7148966246138088,0.5961104489420209,0.7,0.8265876903595972,1.0,price=0.44 | liq=0.25 | corr=0.92 | cusum=1.00 | ml=0.70 | deep=0.83 | hybrid=1.00
2026-01-14T09:50:16+00:00,517313,0.053,0.9012821100354785,0.8118637600128178,1.0,0.9437736721188423,1.0,price=1.00 | liq=0.25 | corr=1.00 | cusum=1.00 | ml=1.00 | deep=0.94 | hybrid=1.00
2026-01-11T22:05:14+00:00,517314,0.064,0.915182168649063,0.8115159303312509,1.0,1.0,1.0,price=1.00 | liq=0.25 | corr=1.00 | cusum=1.00 | ml=1.00 | deep=1.00 | hybrid=1.00
2026-01-11T22:10:28+00:00,517314,0.0585,0.8553057575364134,0.8117905723031619,0.7,0.9999999999999623,1.0,price=1.00 | liq=0.25 | corr=1.00 | cusum=1.00 | ml=0.70 | deep=1.00 | hybrid=1.00
2026-01-12T10:25:13+00:00,517314,0.0195,0.9143104064827903,0.8116982405327744,1.0,0.996184792972167,1.0,price=1.00 | liq=0.25 | corr=1.00 | cusum=1.00 | ml=1.00 | deep=1.00 | hybrid=1.00
2026-01-12T10:30:34+00:00,517314,0.0175,0.8553065258377929,0.8117922796437559,0.7,0.9999999999924107,1.0,price=1.00 | liq=0.25 | corr=1.00 | cusum=1.00 | ml=0.70 | deep=1.00 | hybrid=1.00
2026-01-12T21:45:15+00:00,517314,0.031,0.9153076886065031,0.8117948635723108,1.0,0.9999999999958533,1.0,price=1.00 | liq=0.25 | corr=1.00 | cusum=1.00 | ml=1.00 | deep=1.00 | hybrid=1.00
2026-01-15T13:55:15+00:00,517314,0.017,0.915307688588148,0.8117948635904909,1.0,0.9999999998897086,1.0,price=1.00 | liq=0.25 | corr=1.00 | cusum=1.00 | ml=1.00 | deep=1.00 | hybrid=1.00
2026-01-16T13:00:22+00:00,517314,0.019,0.9152953626001762,0.8117674728633578,1.0,0.9999999992466602,1.0,price=1.00 | liq=0.25 | corr=1.00 | cusum=1.00 | ml=1.00 | deep=1.00 | hybrid=1.00
2026-01-17T06:15:15+00:00,517314,0.017,0.9126666255130348,0.8117948635904909,1.0,0.9894357475892559,1.0,price=1.00 | liq=0.25 | corr=1.00 | cusum=1.00 | ml=1.00 | deep=0.99 | hybrid=1.00
2026-01-17T06:25:15+00:00,517314,0.016,0.9140303753426763,0.8109484762448119,1.0,0.9964142441300441,1.0,price=1.00 | liq=0.25 | corr=1.00 | cusum=1.00 | ml=1.00 | deep=1.00 | hybrid=1.00
